benchmark,family_id,variant_count,model,model_slug,input_tokens,reasoning_tokens,answer_tokens,score,score_raw,total_output_tokens
mmmu-pro,qwen3-vl-30b-a3b,2,Qwen3 VL 30BA3B,qwen3-vl-30b-a3b-reasoning,1027658.596283815,5131678.626982838,740662.7767333466,62.0,0.62,5872341.403716184
scicode,claude-3-7-sonnet,2,Claude 3.7 Sonnet,claude-3-7-sonnet,771558.9722693659,0.0,168441.02773063403,37.6,0.376,168441.02773063403
scicode,claude-3-7-sonnet,2,Claude 3.7Sonnet,claude-3-7-sonnet,734000.7205351051,1898556.036073059,167443.24339183583,40.3,0.4029999999999999,2065999.279464895
scicode,claude-4-5-haiku,2,Claude 4.5 Haiku,claude-4-5-haiku-reasoning,781689.2310162608,0.0,168310.76898373928,34.4,0.344,168310.76898373928
scicode,claude-4-5-haiku,2,Claude 4.5Haiku,claude-4-5-haiku-reasoning,728359.893265071,2632579.436956112,139060.66977881742,43.3,0.433,2771640.106734929
scicode,claude-4-5-sonnet,2,Claude 4.5 Sonnet,claude-4-5-sonnet-thinking,730556.9598246078,0.0,159443.04017539223,42.8,0.428,159443.04017539223
scicode,claude-4-5-sonnet,2,Claude 4.5Sonnet,claude-4-5-sonnet-thinking,715127.8654986088,2256225.508839112,128646.62566227892,44.7,0.447,2384872.1345013906
scicode,claude-4-opus,2,Claude 4 Opus,claude-4-opus-thinking,783163.0748633087,0.0,156836.9251366914,40.9,0.409,156836.9251366914
scicode,claude-4-opus,2,Claude 4Opus,claude-4-opus-thinking,,,,39.8,0.3979999999999999,
scicode,claude-4-sonnet,2,Claude 4 Sonnet,claude-4-sonnet,744200.4353096462,0.0,145799.5646903538,37.3,0.373,145799.5646903538
scicode,claude-4-sonnet,2,Claude 4Sonnet,claude-4-sonnet,693419.1195627071,2352087.724929098,154493.15550819488,40.0,0.4,2506580.880437293
scicode,claude-opus-4-5,2,Claude Opus 4.5,claude-opus-4-5,817711.4489702362,0.0,182288.55102976385,47.0,0.47,182288.55102976385
scicode,claude-opus-4-5,2,Claude Opus4.5,claude-opus-4-5,717170.1133341588,2807430.5300985966,175399.35656724483,49.5,0.495,2982829.8866658416
scicode,claude-opus-4-6,2,Claude Opus 4.6(high),claude-opus-4-6,802683.6642502956,0.0,177316.3357497044,45.7,0.457,177316.3357497044
scicode,claude-opus-4-6,2,Claude Opus4.6 (max),claude-opus-4-6-adaptive,686575.127620017,2956723.134404096,156701.73797588743,51.9,0.519,3113424.872379984
scicode,claude-sonnet-4-6,2,Claude Sonnet 4.6(Non-reasoning),claude-sonnet-4-6,812783.2270549195,0.0,187216.77294508056,46.9,0.469,187216.77294508056
scicode,claude-sonnet-4-6,2,ClaudeSonnet 4.6(max),claude-sonnet-4-6-adaptive,1265990.7343130396,3869108.698650736,164900.56703622453,46.8,0.4679999999999999,4034009.26568696
scicode,deepseek-v3-1,2,DeepSeek V3.1,deepseek-v3-1,713680.4774152078,0.0,136319.5225847922,36.7,0.367,136319.5225847922
scicode,deepseek-v3-1,2,DeepSeekV3.1,deepseek-v3-1,604753.766254335,798655.9036835924,96590.33006207262,39.1,0.391,895246.233745665
scicode,deepseek-v3-1-terminus,2,DeepSeek V3.1Terminus,deepseek-v3-1-terminus,643474.5689259911,0.0,156525.4310740089,32.1,0.321,156525.4310740089
scicode,deepseek-v3-1-terminus,2,DeepSeekV3.1Terminus,deepseek-v3-1-terminus,679049.082176057,800641.2319425805,120309.6858813624,40.6,0.406,920950.917823943
scicode,deepseek-v3-2,2,DeepSeek V3.2,deepseek-v3-2-reasoning,807025.263209984,0.0,162974.736790016,38.7,0.387,162974.736790016
scicode,deepseek-v3-2,2,DeepSeekV3.2,deepseek-v3-2-reasoning,783933.3932036174,759130.0272793772,156936.5795170054,38.9,0.389,916066.6067963826
scicode,deepseek-v3-2-reasoning-0925,2,DeepSeek V3.2 Exp,deepseek-v3-2-reasoning-0925,750653.4944053994,0.0,149346.5055946006,39.9,0.3989999999999999,149346.5055946006
scicode,deepseek-v3-2-reasoning-0925,2,DeepSeekV3.2 Exp,deepseek-v3-2-reasoning-0925,697889.0146117419,780367.6685447867,121743.31684347134,37.7,0.377,902110.985388258
scicode,exaone-4-0-1-2b,2,Exaone 4.0 1.2B,exaone-4-0-1-2b,663824.1786830629,0.0,116175.82131693709,7.4,0.074,116175.82131693709
scicode,exaone-4-0-1-2b,2,Exaone 4.01.2B,exaone-4-0-1-2b,605598.0474259021,513822.0899266492,180579.8626474487,9.3,0.093,694401.9525740979
scicode,exaone-4-0-32b,2,EXAONE 4.0 32B,exaone-4-0-32b,657458.166085901,0.0,112541.83391409904,25.2,0.252,112541.83391409904
scicode,exaone-4-0-32b,2,EXAONE 4.032B,exaone-4-0-32b,653635.7979987577,1564302.9814665576,182061.2205346849,34.4,0.344,1746364.2020012424
scicode,gemini-2-5-flash-lite-preview-09-2025,2,Gemini 2.5Flash-Lite (Sep),gemini-2-5-flash-lite-preview-09-2025-reasoning,3110549.429764686,0.0,1189450.570235314,28.5,0.285,1189450.570235314
scicode,gemini-2-5-flash-lite-preview-09-2025,2,Gemini 2.5Flash-Lite(Sep),gemini-2-5-flash-lite-preview-09-2025-reasoning,838154.4365726036,1468714.0238518382,193131.53957555813,28.7,0.287,1661845.5634273964
scicode,gemini-2-5-flash-preview-09-2025,2,Gemini 2.5 Flash(Sep),gemini-2-5-flash-preview-09-2025,1898092.275074844,0.0,601907.7249251564,37.5,0.375,601907.7249251564
scicode,gemini-2-5-flash-preview-09-2025,2,Gemini 2.5Flash (Sep),gemini-2-5-flash-preview-09-2025,824140.7769852038,1097148.696181883,178710.52683291308,40.5,0.405,1275859.2230147962
scicode,gemini-2-5-flash-reasoning-04-2025,2,Gemini 2.5 Flash,gemini-2-5-flash-reasoning-04-2025,1058004.16129364,0.0,241995.83870635985,29.1,0.291,241995.83870635985
scicode,gemini-2-5-flash-reasoning-04-2025,2,Gemini 2.5Flash,gemini-2-5-flash-reasoning-04-2025,1001619.8365414098,2438113.6484276094,260266.51503098084,39.4,0.3939999999999999,2698380.1634585904
scicode,gemini-3-flash,2,Gemini 3 Flash,gemini-3-flash-reasoning,761351.0341181095,0.0,148648.96588189053,49.9,0.499,148648.96588189053
scicode,gemini-3-flash,2,Gemini 3Flash,gemini-3-flash-reasoning,785506.6457620083,2950508.917543916,163984.4366940759,50.6,0.506,3114493.354237992
scicode,gemini-3-pro,2,Gemini 3 ProPreview(low),gemini-3-pro-low,1021241.2883249972,188473.0521380497,290285.65953695326,49.9,0.499,478758.7116750029
scicode,gemini-3-pro,2,Gemini 3 ProPreview(high),gemini-3-pro,805292.3280268767,2017333.2421016449,177374.42987147885,56.1,0.561,2194707.671973124
scicode,gemma-4-26b-a4b,2,Gemma 4 26B A4B,gemma-4-26b-a4b,1099366.8087478234,0.0,300633.1912521766,37.3,0.373,300633.1912521766
scicode,gemma-4-26b-a4b,2,Gemma 4 26BA4B,gemma-4-26b-a4b,783804.1837936377,1856164.077428553,160031.73877780954,40.0,0.4,2016195.8162063623
scicode,gpt-5,4,GPT-5 (minimal),gpt-5-minimal,896767.370168367,0.0,203232.6298316329,38.8,0.3879999999999999,203232.6298316329
scicode,gpt-5,4,GPT-5 (low),gpt-5-low,787081.4449773396,244514.8452892537,168403.70973340684,39.1,0.391,412918.5550226605
scicode,gpt-5,4,GPT-5(medium),gpt-5-medium,840901.7609118741,672403.1463476206,186695.09274050512,41.1,0.411,859098.2390881258
scicode,gpt-5,4,GPT-5 (high),gpt-5,881515.5514471281,1413095.8659949428,205388.5825579292,42.9,0.429,1618484.448552872
scicode,gpt-5-1,2,GPT-5.1,gpt-5-1-non-reasoning,815710.9884319855,0.0,184289.0115680144,36.5,0.365,184289.0115680144
scicode,gpt-5-1,2,GPT-5.1(high),gpt-5-1,838099.5598080264,1477416.6476528144,184483.7925391592,43.3,0.433,1661900.4401919737
scicode,gpt-5-2,3,GPT-5.2,gpt-5-2-non-reasoning,821990.2505294281,0.0,178009.74947057184,40.4,0.4039999999999999,178009.74947057184
scicode,gpt-5-2,3,GPT-5.2(medium),gpt-5-2-medium,801063.05725282,227875.5187764613,171061.4239707188,46.2,0.462,398936.9427471801
scicode,gpt-5-2,3,GPT-5.2(xhigh),gpt-5-2,870948.7054115233,2418397.8248765604,210653.4697119161,52.1,0.521,2629051.2945884764
scicode,gpt-5-4,2,GPT-5.4(Non-reasoning),gpt-5-4-non-reasoning,751711.5635794661,0.0,148288.43642053398,47.1,0.471,148288.43642053398
scicode,gpt-5-4,2,GPT-5.4(xhigh),gpt-5-4,864671.11308089,3525002.540293377,210326.346625733,56.6,0.5660000000000001,3735328.88691911
scicode,gpt-5-4-mini,3,GPT-5.4 mini,gpt-5-4-mini-non-reasoning,712903.1933648036,0.0,137096.80663519635,39.6,0.396,137096.80663519635
scicode,gpt-5-4-mini,3,GPT-5.4 mini(medium),gpt-5-4-mini-medium,735049.1658364143,523709.5882497958,141241.24591378993,44.2,0.442,664950.8341635857
scicode,gpt-5-4-mini,3,GPT-5.4 mini(xhigh),gpt-5-4-mini,763268.7982482224,13076599.293456148,160131.90829562786,49.9,0.499,13236731.201751776
scicode,gpt-5-4-nano,2,GPT-5.4 nano,gpt-5-4-nano-medium,791828.2943525395,336045.46522233833,172126.24042512226,38.4,0.384,508171.7056474606
scicode,gpt-5-4-nano,2,GPT-5.4 nano(xhigh),gpt-5-4-nano,809007.0204540598,4210785.958175199,180207.0213707405,46.9,0.469,4390992.97954594
scicode,gpt-5-mini,3,GPT-5 mini(minimal),gpt-5-mini-minimal,966219.9658774064,0.0,233780.0341225936,36.9,0.369,233780.0341225936
scicode,gpt-5-mini,3,GPT-5 mini(medium),gpt-5-mini-medium,926492.4540417376,359368.8175237667,214138.72843449583,41.0,0.41,573507.5459582625
scicode,gpt-5-mini,3,GPT-5 mini(high),gpt-5-mini,957047.9917686692,1206156.390223369,236795.6180079617,39.2,0.392,1442952.008231331
scicode,gpt-5-nano,3,GPT-5 nano(minimal),gpt-5-nano-minimal,959191.6540422352,0.0,240808.3459577647,29.1,0.291,240808.3459577647
scicode,gpt-5-nano,3,GPT-5 nano(medium),gpt-5-nano-medium,762876.2880199595,980893.8859830163,156229.82599702428,33.8,0.3379999999999999,1137123.711980041
scicode,gpt-5-nano,3,GPT-5 nano(high),gpt-5-nano,787831.3068662607,2547382.669064108,164786.02406963165,36.6,0.366,2712168.69313374
scicode,gpt-oss-120b,2,gpt-oss-120B(low),gpt-oss-120b-low,804314.0457302858,127530.1913205758,168155.76294913836,36.0,0.36,295685.9542697142
scicode,gpt-oss-120b,2,gpt-oss-120B(high),gpt-oss-120b,802299.2475638352,1425516.7139509066,172184.0384852582,38.9,0.389,1597700.7524361648
scicode,gpt-oss-20b,2,gpt-oss-20B(low),gpt-oss-20b-low,776854.0184956924,157103.49659173278,166042.4849125748,34.0,0.34,323145.9815043076
scicode,gpt-oss-20b,2,gpt-oss-20B(high),gpt-oss-20b,729605.2816360394,929254.6925571688,141140.025806792,34.4,0.344,1070394.7183639607
scicode,grok-4-1-fast,2,Grok 4.1 Fast,grok-4-1-fast,678751.41518678,0.0,121248.58481322,29.6,0.296,121248.58481322
scicode,grok-4-1-fast,2,Grok 4.1Fast,grok-4-1-fast,635809.0387512759,1267963.6177325496,96227.3435161748,44.2,0.442,1364190.9612487245
scicode,grok-4-20,2,Grok 4.20 0309 v2,grok-4-20-non-reasoning,644580.8780839383,0.0,105419.12191606183,32.8,0.3279999999999999,105419.12191606183
scicode,grok-4-20,2,Grok 4.200309 v2,grok-4-20-non-reasoning,606309.6030465125,1105435.3657822926,88255.031171195,45.6,0.456,1193690.3969534875
scicode,grok-4-20-0309,2,Grok 4.20 0309,grok-4-20-0309-non-reasoning,659406.0647929346,0.0,110593.93520706544,32.2,0.322,110593.93520706544
scicode,grok-4-20-0309,2,Grok 4.200309,grok-4-20-0309-non-reasoning,626751.8084701365,1081437.1458645947,91811.04566526876,44.7,0.447,1173248.1915298635
scicode,k2-v2,3,K2-V2 (low),k2-v2-low,770114.7226952078,58373.1148139146,161512.1624908776,22.3,0.223,219885.27730479225
scicode,k2-v2,3,K2-V2(medium),k2-v2-medium,751997.0890010982,194392.10436470213,153610.80663419975,25.2,0.252,348002.9109989019
scicode,k2-v2,3,K2-V2 (high),k2-v2,902216.5488356792,1840488.027544656,157295.42361966553,28.6,0.286,1997783.451164321
scicode,kimi-k2,2,Kimi K2,kimi-k2,728023.6933701916,0.0,141976.30662980842,34.5,0.345,141976.30662980842
scicode,kimi-k2,2,Kimi K2Thinking,kimi-k2-thinking,708048.5079987032,1458861.186158772,133090.30584252492,42.4,0.424,1591951.492001297
scicode,llama-3-3-nemotron-super-49b,2,Llama 3.3Nemotron Super49B,llama-3-3-nemotron-super-49b,767813.4563823796,0.0,182186.5436176204,22.9,0.2289999999999999,182186.5436176204
scicode,llama-3-3-nemotron-super-49b,2,Llama 3.3NemotronSuper 49B,llama-3-3-nemotron-super-49b,330371.7392154563,711236.2626618155,158391.99812272828,28.2,0.282,869628.2607845438
scicode,llama-nemotron-super-49b-v1-5,2,Llama NemotronSuper 49B v1.5,llama-nemotron-super-49b-v1-5-reasoning,780006.0525448235,0.0,179993.94745517653,23.8,0.238,179993.94745517653
scicode,llama-nemotron-super-49b-v1-5,2,LlamaNemotronSuper 49B v1.5,llama-nemotron-super-49b-v1-5-reasoning,968037.0132015398,2023055.209162848,108907.77763561248,34.8,0.348,2131962.9867984606
scicode,mistral-small-4,2,Mistral Small 4,mistral-small-4,703412.7505553198,0.0,126587.24944468024,28.1,0.281,126587.24944468024
scicode,mistral-small-4,2,MistralSmall 4,mistral-small-4,603496.742745189,2112178.789411968,84324.46784284296,38.0,0.38,2196503.257254811
scicode,nova-2-0-lite,2,Nova 2.0 Lite,nova-2-0-lite,733700.4366970082,0.0,156299.56330299182,24.0,0.24,156299.56330299182
scicode,nova-2-0-lite,2,Nova 2.0Lite (high),nova-2-0-lite-reasoning,686402.7369697143,9082729.884711264,130867.37831902177,36.9,0.369,9213597.263030283
scicode,nova-2-0-lite-reasoning,2,Nova 2.0Lite (low),nova-2-0-lite-reasoning-low,666069.1024310603,621546.5158419776,112384.38172696222,33.3,0.3329999999999999,733930.8975689397
scicode,nova-2-0-lite-reasoning,2,Nova 2.0Lite(medium),nova-2-0-lite-reasoning-medium,671419.3029226967,1704272.2158461986,124308.48123110464,36.8,0.368,1828580.6970773032
scicode,nova-2-0-omni-reasoning,2,Nova 2.0Omni (low),nova-2-0-omni-reasoning-low,637309.1555413529,762673.8694119675,100016.9750466796,34.3,0.3429999999999999,862690.8444586471
scicode,nova-2-0-omni-reasoning,2,Nova 2.0Omni(medium),nova-2-0-omni-reasoning-medium,659808.8652389633,1327144.6777503935,113046.4570106433,36.2,0.362,1440191.1347610368
scicode,nova-2-0-pro-reasoning,2,Nova 2.0 ProPreview(low),nova-2-0-pro-reasoning-low,721481.2329690033,226988.31339679143,151530.45363420522,38.7,0.387,378518.7670309966
scicode,nova-2-0-pro-reasoning,2,Nova 2.0 ProPreview(medium),nova-2-0-pro-reasoning-medium,695949.3905001053,770079.67160676,133970.9378931347,42.7,0.427,904050.6094998948
scicode,nvidia-nemotron-3-nano-30b-a3b,2,NVIDIA Nemotron 3Nano,nvidia-nemotron-3-nano-30b-a3b-reasoning,658213.3608186367,0.0,151786.6391813633,23.0,0.23,151786.6391813633
scicode,nvidia-nemotron-3-nano-30b-a3b,2,NVIDIANemotron 3Nano,nvidia-nemotron-3-nano-30b-a3b-reasoning,701373.4280513047,1464343.3997335655,134283.17221512995,29.6,0.296,1598626.5719486957
scicode,nvidia-nemotron-nano-12b-v2-vl,2,NVIDIA NemotronNano 12B v2 VL,nvidia-nemotron-nano-12b-v2-vl-reasoning,690007.8110688181,0.0,99992.18893118192,17.6,0.176,99992.18893118192
scicode,nvidia-nemotron-nano-12b-v2-vl,2,NVIDIANemotronNano 12B v2 VL,nvidia-nemotron-nano-12b-v2-vl-reasoning,582813.4286864676,2247417.9879977726,69768.58331575956,26.2,0.262,2317186.571313532
scicode,nvidia-nemotron-nano-9b-v2,2,NVIDIANemotronNano 9B V2,nvidia-nemotron-nano-9b-v2,513157.46340116777,1137793.5742486871,49048.962350145055,22.0,0.22,1186842.536598832
scicode,nvidia-nemotron-nano-9b-v2,2,NVIDIA NemotronNano 9B V2,nvidia-nemotron-nano-9b-v2,420432.03297328047,0.0,2579567.96702672,20.9,0.209,2579567.96702672
scicode,o3-mini,2,o3-mini,o3-mini,804293.805019186,430251.5749081748,165454.62007263917,39.9,0.3989999999999999,595706.194980814
scicode,o3-mini,2,o3-mini(high),o3-mini-high,624226.4024531642,1133976.9113819683,141796.6861648675,39.8,0.3979999999999999,1275773.597546836
scicode,qwen3-235b-a22b-instruct-2507,2,Qwen3 235B 2507,qwen3-235b-a22b-instruct-2507,828412.2881236838,0.0,171587.7118763163,36.0,0.36,171587.7118763163
scicode,qwen3-235b-a22b-instruct-2507,2,Qwen3 235BA22B 2507,qwen3-235b-a22b-instruct-2507-reasoning,580938.5138276027,1847379.7405005924,71681.74567180488,42.4,0.424,1919061.4861723967
scicode,qwen3-30b-a3b-2507,2,Qwen3 30B A3B2507,qwen3-30b-a3b-2507,889208.0557005891,0.0,210791.94429941088,30.4,0.304,210791.94429941088
scicode,qwen3-30b-a3b-2507,2,Qwen3 30BA3B 2507,qwen3-30b-a3b-2507,528540.9234921237,1517295.6606678818,54163.41583999453,33.3,0.3329999999999999,1571459.0765078764
scicode,qwen3-4b-2507-instruct,2,Qwen3 4B 2507,qwen3-4b-2507-instruct-reasoning,2698786.7647521365,0.0,1301213.2352478637,18.1,0.181,1301213.2352478637
scicode,qwen3-4b-2507-instruct,2,Qwen3 4B2507,qwen3-4b-2507-instruct-reasoning,511820.10274827975,2138979.200561675,49200.696690045326,25.6,0.256,2188179.89725172
scicode,qwen3-5-122b-a10b,2,Qwen3.5 122B A10B,qwen3-5-122b-a10b,1330547.4216140516,0.0,369452.5783859484,35.6,0.356,369452.5783859484
scicode,qwen3-5-122b-a10b,2,Qwen3.5 122BA10B,qwen3-5-122b-a10b,781325.9227287506,1261096.7725555266,157577.3047157227,42.0,0.42,1418674.0772712494
scicode,qwen3-5-35b-a3b,2,Qwen3.5 35B A3B,qwen3-5-35b-a3b-non-reasoning,1475239.9244395632,0.0,424760.0755604369,29.3,0.293,424760.0755604369
scicode,qwen3-5-35b-a3b,2,Qwen3.5 35BA3B,qwen3-5-35b-a3b-non-reasoning,786789.2074028872,1853814.685720337,159396.10687677577,37.7,0.377,2013210.792597113
scicode,qwen3-5-397b-a17b,2,Qwen3.5 397B A17B,qwen3-5-397b-a17b-non-reasoning,1269829.2945262685,0.0,330170.70547373145,41.1,0.411,330170.70547373145
scicode,qwen3-5-397b-a17b,2,Qwen3.5 397BA17B,qwen3-5-397b-a17b-non-reasoning,744493.5481246138,1707853.102747465,147653.3491279212,42.0,0.42,1855506.4518753863
scicode,qwen3-max,2,Qwen3 Max,qwen3-max,901749.4501620944,0.0,198250.54983790577,38.3,0.3829999999999999,198250.54983790577
scicode,qwen3-max,2,Qwen3 MaxThinking,qwen3-max-thinking,687659.4697013799,2191411.883892586,120928.6464060342,43.1,0.431,2312340.53029862
scicode,qwen3-next-80b-a3b,2,Qwen3 Next 80BA3B,qwen3-next-80b-a3b-reasoning,887867.6665764477,0.0,212132.3334235523,30.7,0.307,212132.3334235523
scicode,qwen3-next-80b-a3b,2,Qwen3 Next80B A3B,qwen3-next-80b-a3b-reasoning,513663.6384968661,2031134.1487277567,55202.21277537724,38.8,0.3879999999999999,2086336.361503134
scicode,qwen3-omni-30b-a3b,2,Qwen3 Omni 30BA3B,qwen3-omni-30b-a3b-reasoning,660810.4211263222,0.0,129189.57887367772,18.6,0.186,129189.57887367772
scicode,qwen3-omni-30b-a3b,2,Qwen3 Omni30B A3B,qwen3-omni-30b-a3b-reasoning,532648.9340219919,1698928.6842769776,68422.38170103068,30.6,0.306,1767351.0659780083
scicode,qwen3-vl-235b-a22b,2,Qwen3 VL 235BA22B,qwen3-vl-235b-a22b-reasoning,1122999.7575463704,0.0,277000.2424536297,35.9,0.359,277000.2424536297
scicode,qwen3-vl-235b-a22b,2,Qwen3 VL235B A22B,qwen3-vl-235b-a22b-reasoning,604855.1486184184,1323046.9320541786,72097.91932740317,39.9,0.3989999999999999,1395144.8513815815
scicode,qwen3-vl-30b-a3b,2,Qwen3 VL 30B A3B,qwen3-vl-30b-a3b-reasoning,705472.0249293456,0.0,134527.9750706544,30.8,0.308,134527.9750706544
scicode,qwen3-vl-30b-a3b,2,Qwen3 VL 30BA3B,qwen3-vl-30b-a3b-reasoning,543472.9218295831,1996752.6252103688,59774.45296004739,28.8,0.288,2056527.0781704169
tau2-bench,claude-3-7-sonnet,2,Claude 3.7 Sonnet,claude-3-7-sonnet,25715760.547592103,0.0,284239.4524078953,50.0,0.5,284239.4524078953
tau2-bench,claude-3-7-sonnet,2,Claude 3.7Sonnet,claude-3-7-sonnet,26543536.306499973,144375.70947988573,312087.98402014223,54.7,0.547,456463.693500028
tau2-bench,claude-4-5-haiku,2,Claude 4.5 Haiku,claude-4-5-haiku-reasoning,24695631.57073704,0.0,304368.4292629614,32.5,0.325,304368.4292629614
tau2-bench,claude-4-5-haiku,2,Claude 4.5Haiku,claude-4-5-haiku-reasoning,29100953.342950232,348047.8455428216,550998.8115069463,54.7,0.547,899046.6570497679
tau2-bench,claude-4-5-sonnet,2,Claude 4.5 Sonnet,claude-4-5-sonnet-thinking,29683672.243351057,0.0,316327.75664894213,70.5,0.705,316327.75664894213
tau2-bench,claude-4-5-sonnet,2,Claude 4.5Sonnet,claude-4-5-sonnet-thinking,29311902.86158689,271401.2924953492,416695.8459177546,78.1,0.7809999999999999,688097.1384131038
tau2-bench,claude-4-sonnet,2,Claude 4 Sonnet,claude-4-sonnet,19774151.30843308,0.0,225848.6915669201,52.3,0.523,225848.6915669201
tau2-bench,claude-4-sonnet,2,Claude 4Sonnet,claude-4-sonnet,28457253.546762936,262774.4882645727,279971.9649724926,64.6,0.6459999999999999,542746.4532370653
tau2-bench,claude-opus-4-5,2,Claude Opus 4.5,claude-opus-4-5,27700431.066456143,0.0,299568.9335438571,86.3,0.863,299568.9335438571
tau2-bench,claude-opus-4-5,2,Claude Opus4.5,claude-opus-4-5,27499238.06236076,170373.32655586823,330388.61108337325,89.5,0.895,500761.9376392415
tau2-bench,claude-opus-4-6,2,Claude Opus 4.6(high),claude-opus-4-6,27741235.82868849,0.0,258764.1713115029,84.8,0.848,258764.1713115029
tau2-bench,claude-opus-4-6,2,Claude Opus4.6 (max),claude-opus-4-6-adaptive,27621985.12141076,81150.0568510837,296864.82173816016,92.1,0.921,378014.8785892439
tau2-bench,claude-sonnet-4-6,2,Claude Sonnet 4.6(Non-reasoning),claude-sonnet-4-6,28785006.86139115,0.0,214993.1386088528,79.5,0.795,214993.1386088528
tau2-bench,claude-sonnet-4-6,2,ClaudeSonnet 4.6(max),claude-sonnet-4-6-adaptive,29448018.481435444,174889.76399445554,377091.7545701014,75.7,0.757,551981.518564557
tau2-bench,deepseek-v3-1,2,DeepSeekV3.1,deepseek-v3-1,21827164.66850517,0.0,172835.331494831,37.4,0.374,172835.331494831
tau2-bench,deepseek-v3-1,2,DeepSeek V3.1,deepseek-v3-1,22817036.01591457,0.0,182963.98408541968,34.8,0.348,182963.98408541968
tau2-bench,deepseek-v3-1-terminus,2,DeepSeek V3.1Terminus,deepseek-v3-1-terminus,24756662.57746848,0.0,243337.42253151943,37.1,0.371,243337.42253151943
tau2-bench,deepseek-v3-1-terminus,2,DeepSeekV3.1Terminus,deepseek-v3-1-terminus,24756662.57746848,0.0,243337.42253151943,37.1,0.371,243337.42253151943
tau2-bench,deepseek-v3-2,2,DeepSeek V3.2,deepseek-v3-2-reasoning,27699727.761330817,0.0,300272.2386691832,78.9,0.789,300272.2386691832
tau2-bench,deepseek-v3-2,2,DeepSeekV3.2,deepseek-v3-2-reasoning,28331709.919381943,376720.0645494798,291570.0160685771,90.6,0.906,668290.0806180569
tau2-bench,deepseek-v3-2-reasoning-0925,2,DeepSeek V3.2 Exp,deepseek-v3-2-reasoning-0925,24766953.954784807,0.0,233046.0452151929,33.9,0.3389999999999999,233046.0452151929
tau2-bench,deepseek-v3-2-reasoning-0925,2,DeepSeekV3.2 Exp,deepseek-v3-2-reasoning-0925,24766953.954784807,0.0,233046.0452151929,33.9,0.3389999999999999,233046.0452151929
tau2-bench,exaone-4-0-1-2b,2,Exaone 4.0 1.2B,exaone-4-0-1-2b,25863472.326902296,0.0,136527.6730977009,20.5,0.205,136527.6730977009
tau2-bench,exaone-4-0-1-2b,2,Exaone 4.01.2B,exaone-4-0-1-2b,17462067.501075156,388039.3080073728,149893.19091747122,16.4,0.1639999999999999,537932.498924844
tau2-bench,exaone-4-0-32b,2,EXAONE 4.0 32B,exaone-4-0-32b,50700354.941718176,0.0,299645.05828182603,4.1,0.0409999999999999,299645.05828182603
tau2-bench,exaone-4-0-32b,2,EXAONE 4.032B,exaone-4-0-32b,27361044.42564476,1485519.9749263478,153435.5994288923,17.3,0.173,1638955.5743552402
tau2-bench,gemini-2-5-flash-lite-preview-09-2025,2,Gemini 2.5Flash-Lite (Sep),gemini-2-5-flash-lite-preview-09-2025-reasoning,20767371.31400633,0.0,232628.68599366964,30.4,0.304,232628.68599366964
tau2-bench,gemini-2-5-flash-lite-preview-09-2025,2,Gemini 2.5Flash-Lite(Sep),gemini-2-5-flash-lite-preview-09-2025-reasoning,18354880.908106424,457339.7817856766,187779.3101078985,30.7,0.307,645119.0918935752
tau2-bench,gemini-2-5-flash-preview-09-2025,2,Gemini 2.5 Flash(Sep),gemini-2-5-flash-preview-09-2025,19840365.16647105,0.0,159634.83352895296,28.4,0.284,159634.83352895296
tau2-bench,gemini-2-5-flash-preview-09-2025,2,Gemini 2.5Flash (Sep),gemini-2-5-flash-preview-09-2025,23677871.070640787,149482.62445300876,172646.30490620423,45.6,0.456,322128.929359213
tau2-bench,gemini-2-5-flash-reasoning-04-2025,2,Gemini 2.5 Flash,gemini-2-5-flash-reasoning-04-2025,3886055.6269185897,0.0,13944.37308141047,14.9,0.149,13944.37308141047
tau2-bench,gemini-2-5-flash-reasoning-04-2025,2,Gemini 2.5Flash,gemini-2-5-flash-reasoning-04-2025,17552428.309916325,342822.63418349647,104749.05590017932,31.6,0.316,447571.6900836758
tau2-bench,gemini-3-flash,2,Gemini 3 Flash,gemini-3-flash-reasoning,23837602.35058847,0.0,162397.6494115296,43.3,0.433,162397.6494115296
tau2-bench,gemini-3-flash,2,Gemini 3Flash,gemini-3-flash-reasoning,33061274.772107743,724096.0192064852,214629.20868576583,80.4,0.804,938725.2278922512
tau2-bench,gemini-3-pro,2,Gemini 3 ProPreview(low),gemini-3-pro-low,19381170.40735889,495755.4663855766,123074.12625553447,68.1,0.6809999999999999,618829.592641111
tau2-bench,gemini-3-pro,2,Gemini 3 ProPreview(high),gemini-3-pro,21880980.219069578,975057.8048182968,143961.97611212614,87.1,0.871,1119019.780930423
tau2-bench,gemma-4-26b-a4b,2,Gemma 4 26B A4B,gemma-4-26b-a4b,30763078.673480373,0.0,236921.32651962643,40.4,0.4039999999999999,236921.32651962643
tau2-bench,gemma-4-26b-a4b,2,Gemma 4 26BA4B,gemma-4-26b-a4b,22988762.204401378,732749.7808628421,278488.01473577926,43.6,0.436,1011237.7955986214
tau2-bench,gpt-5,4,GPT-5 (minimal),gpt-5-minimal,26775937.168986764,0.0,224062.8310132374,67.0,0.67,224062.8310132374
tau2-bench,gpt-5,4,GPT-5 (low),gpt-5-low,20495259.165369272,334779.388603102,169961.446027625,84.2,0.8420000000000001,504740.834630727
